INTERVAL_DATETIME,REGIONID,OPERATIONAL_DEMAND,LASTCHANGED,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,SOURCE_FILE
30/09/2025 18:30,TAS1,1228,30/09/2025 18:30,0,0,Operational Demand 202509.CSV
30/09/2025 18:30,VIC1,6274,30/09/2025 18:30,0,0,Operational Demand 202509.CSV
30/09/2025 19:00,NSW1,9101,30/09/2025 19:00,0,0,Operational Demand 202509.CSV
30/09/2025 19:00,QLD1,7776,30/09/2025 19:00,0,0,Operational Demand 202509.CSV
30/09/2025 19:00,SA1,1780,30/09/2025 19:00,0,0,Operational Demand 202509.CSV
30/09/2025 19:00,TAS1,1238,30/09/2025 19:00,0,0,Operational Demand 202509.CSV
30/09/2025 19:00,VIC1,6410,30/09/2025 19:00,0,0,Operational Demand 202509.CSV
30/09/2025 19:30,NSW1,8881,30/09/2025 19:30,0,0,Operational Demand 202509.CSV
30/09/2025 19:30,QLD1,7591,30/09/2025 19:30,0,0,Operational Demand 202509.CSV
30/09/2025 19:30,SA1,1839,30/09/2025 19:30,0,0,Operational Demand 202509.CSV
30/09/2025 19:30,TAS1,1218,30/09/2025 19:30,0,0,Operational Demand 202509.CSV
30/09/2025 19:30,VIC1,6408,30/09/2025 19:30,0,0,Operational Demand 202509.CSV
30/09/2025 20:00,NSW1,8673,30/09/2025 20:00,0,0,Operational Demand 202509.CSV
30/09/2025 20:00,QLD1,7382,30/09/2025 20:00,0,0,Operational Demand 202509.CSV
30/09/2025 20:00,SA1,1841,30/09/2025 20:00,0,0,Operational Demand 202509.CSV
30/09/2025 20:00,TAS1,1197,30/09/2025 20:00,0,0,Operational Demand 202509.CSV
30/09/2025 20:00,VIC1,6316,30/09/2025 20:00,0,0,Operational Demand 202509.CSV
30/09/2025 20:30,NSW1,8527,30/09/2025 20:30,0,0,Operational Demand 202509.CSV
30/09/2025 20:30,QLD1,7158,30/09/2025 20:30,0,0,Operational Demand 202509.CSV
30/09/2025 20:30,SA1,1815,30/09/2025 20:30,0,0,Operational Demand 202509.CSV
30/09/2025 20:30,TAS1,1179,30/09/2025 20:30,0,0,Operational Demand 202509.CSV
30/09/2025 20:30,VIC1,6142,30/09/2025 20:30,0,0,Operational Demand 202509.CSV
30/09/2025 21:00,NSW1,8334,30/09/2025 21:00,0,0,Operational Demand 202509.CSV
30/09/2025 21:00,QLD1,7098,30/09/2025 21:00,0,0,Operational Demand 202509.CSV
30/09/2025 21:00,SA1,1804,30/09/2025 21:00,0,0,Operational Demand 202509.CSV
30/09/2025 21:00,TAS1,1152,30/09/2025 21:00,0,0,Operational Demand 202509.CSV
30/09/2025 21:00,VIC1,6048,30/09/2025 21:00,0,0,Operational Demand 202509.CSV
30/09/2025 21:30,NSW1,8160,30/09/2025 21:30,0,0,Operational Demand 202509.CSV
30/09/2025 21:30,QLD1,7022,30/09/2025 21:30,0,0,Operational Demand 202509.CSV
30/09/2025 21:30,SA1,1758,30/09/2025 21:30,0,0,Operational Demand 202509.CSV
30/09/2025 21:30,TAS1,1128,30/09/2025 21:30,0,0,Operational Demand 202509.CSV
30/09/2025 21:30,VIC1,5905,30/09/2025 21:30,0,0,Operational Demand 202509.CSV
30/09/2025 22:00,NSW1,7992,30/09/2025 22:00,0,0,Operational Demand 202509.CSV
30/09/2025 22:00,QLD1,6881,30/09/2025 22:00,0,0,Operational Demand 202509.CSV
30/09/2025 22:00,SA1,1718,30/09/2025 22:00,0,0,Operational Demand 202509.CSV
30/09/2025 22:00,TAS1,1094,30/09/2025 22:00,0,0,Operational Demand 202509.CSV
30/09/2025 22:00,VIC1,5687,30/09/2025 22:00,0,0,Operational Demand 202509.CSV
30/09/2025 22:30,NSW1,7893,30/09/2025 22:30,0,0,Operational Demand 202509.CSV
30/09/2025 22:30,QLD1,6570,30/09/2025 22:30,0,0,Operational Demand 202509.CSV
30/09/2025 22:30,SA1,1662,30/09/2025 22:30,0,0,Operational Demand 202509.CSV
30/09/2025 22:30,TAS1,1052,30/09/2025 22:30,0,0,Operational Demand 202509.CSV
30/09/2025 22:30,VIC1,5493,30/09/2025 22:30,0,0,Operational Demand 202509.CSV
30/09/2025 23:00,NSW1,7787,30/09/2025 23:00,0,0,Operational Demand 202509.CSV
30/09/2025 23:00,QLD1,6329,30/09/2025 23:00,0,0,Operational Demand 202509.CSV
30/09/2025 23:00,SA1,1618,30/09/2025 23:00,0,0,Operational Demand 202509.CSV
30/09/2025 23:00,TAS1,1004,30/09/2025 23:00,0,0,Operational Demand 202509.CSV
30/09/2025 23:00,VIC1,5340,30/09/2025 23:00,0,0,Operational Demand 202509.CSV
30/09/2025 23:30,NSW1,7605,30/09/2025 23:30,0,0,Operational Demand 202509.CSV
30/09/2025 23:30,QLD1,6174,30/09/2025 23:30,0,0,Operational Demand 202509.CSV
30/09/2025 23:30,SA1,1567,30/09/2025 23:30,0,0,Operational Demand 202509.CSV
30/09/2025 23:30,TAS1,969,30/09/2025 23:30,0,0,Operational Demand 202509.CSV
30/09/2025 23:30,VIC1,5339,30/09/2025 23:30,0,0,Operational Demand 202509.CSV
1/10/2025 0:00,NSW1,7450,1/10/2025 0:00,0,0,Operational Demand 202509.CSV
1/10/2025 0:00,QLD1,6074,1/10/2025 0:00,0,0,Operational Demand 202509.CSV
1/10/2025 0:00,SA1,1580,1/10/2025 0:00,0,0,Operational Demand 202509.CSV
1/10/2025 0:00,TAS1,944,1/10/2025 0:00,0,0,Operational Demand 202509.CSV
1/10/2025 0:00,VIC1,5282,1/10/2025 0:00,0,0,Operational Demand 202509.CSV
1/10/2025 0:30,NSW1,7322,1/10/2025 0:30,0,0,Operational Demand 202510.CSV
1/10/2025 0:30,QLD1,5881,1/10/2025 0:30,0,0,Operational Demand 202510.CSV
1/10/2025 0:30,SA1,1576,1/10/2025 0:30,0,0,Operational Demand 202510.CSV
1/10/2025 0:30,TAS1,929,1/10/2025 0:30,0,0,Operational Demand 202510.CSV
1/10/2025 0:30,VIC1,5113,1/10/2025 0:30,0,0,Operational Demand 202510.CSV
1/10/2025 1:00,NSW1,7239,1/10/2025 1:00,0,0,Operational Demand 202510.CSV
1/10/2025 1:00,QLD1,5719,1/10/2025 1:00,0,0,Operational Demand 202510.CSV
1/10/2025 1:00,SA1,1593,1/10/2025 1:00,0,0,Operational Demand 202510.CSV
1/10/2025 1:00,TAS1,917,1/10/2025 1:00,0,0,Operational Demand 202510.CSV
1/10/2025 1:00,VIC1,4969,1/10/2025 1:00,0,0,Operational Demand 202510.CSV
1/10/2025 1:30,NSW1,7026,1/10/2025 1:30,0,0,Operational Demand 202510.CSV
1/10/2025 1:30,QLD1,5655,1/10/2025 1:30,0,0,Operational Demand 202510.CSV
1/10/2025 1:30,SA1,1570,1/10/2025 1:30,0,0,Operational Demand 202510.CSV
1/10/2025 1:30,TAS1,914,1/10/2025 1:30,0,0,Operational Demand 202510.CSV
1/10/2025 1:30,VIC1,4812,1/10/2025 1:30,0,0,Operational Demand 202510.CSV
1/10/2025 2:00,NSW1,6866,1/10/2025 2:00,0,0,Operational Demand 202510.CSV
1/10/2025 2:00,QLD1,5581,1/10/2025 2:00,0,0,Operational Demand 202510.CSV
1/10/2025 2:00,SA1,1550,1/10/2025 2:00,0,0,Operational Demand 202510.CSV
1/10/2025 2:00,TAS1,911,1/10/2025 2:00,0,0,Operational Demand 202510.CSV
1/10/2025 2:00,VIC1,4656,1/10/2025 2:00,0,0,Operational Demand 202510.CSV
1/10/2025 2:30,NSW1,6728,1/10/2025 2:30,0,0,Operational Demand 202510.CSV
1/10/2025 2:30,QLD1,5533,1/10/2025 2:30,0,0,Operational Demand 202510.CSV
1/10/2025 2:30,SA1,1512,1/10/2025 2:30,0,0,Operational Demand 202510.CSV
1/10/2025 2:30,TAS1,908,1/10/2025 2:30,0,0,Operational Demand 202510.CSV
1/10/2025 2:30,VIC1,4520,1/10/2025 2:30,0,0,Operational Demand 202510.CSV
1/10/2025 3:00,NSW1,6587,1/10/2025 3:00,0,0,Operational Demand 202510.CSV
1/10/2025 3:00,QLD1,5510,1/10/2025 3:00,0,0,Operational Demand 202510.CSV
1/10/2025 3:00,SA1,1476,1/10/2025 3:00,0,0,Operational Demand 202510.CSV
1/10/2025 3:00,TAS1,933,1/10/2025 3:00,0,0,Operational Demand 202510.CSV
1/10/2025 3:00,VIC1,4435,1/10/2025 3:00,0,0,Operational Demand 202510.CSV
1/10/2025 3:30,NSW1,6435,1/10/2025 3:30,0,0,Operational Demand 202510.CSV
1/10/2025 3:30,QLD1,5508,1/10/2025 3:30,0,0,Operational Demand 202510.CSV
1/10/2025 3:30,SA1,1458,1/10/2025 3:30,0,0,Operational Demand 202510.CSV
1/10/2025 3:30,TAS1,946,1/10/2025 3:30,0,0,Operational Demand 202510.CSV
1/10/2025 3:30,VIC1,4393,1/10/2025 3:30,0,0,Operational Demand 202510.CSV
1/10/2025 4:00,NSW1,6375,1/10/2025 4:00,0,0,Operational Demand 202510.CSV
1/10/2025 4:00,QLD1,5515,1/10/2025 4:00,0,0,Operational Demand 202510.CSV
1/10/2025 4:00,SA1,1435,1/10/2025 4:00,0,0,Operational Demand 202510.CSV
1/10/2025 4:00,TAS1,925,1/10/2025 4:00,0,0,Operational Demand 202510.CSV
1/10/2025 4:00,VIC1,4394,1/10/2025 4:00,0,0,Operational Demand 202510.CSV
1/10/2025 4:30,NSW1,6360,1/10/2025 4:30,0,0,Operational Demand 202510.CSV
1/10/2025 4:30,QLD1,5583,1/10/2025 4:30,0,0,Operational Demand 202510.CSV
1/10/2025 4:30,SA1,1409,1/10/2025 4:30,0,0,Operational Demand 202510.CSV
1/10/2025 4:30,TAS1,914,1/10/2025 4:30,0,0,Operational Demand 202510.CSV
1/10/2025 4:30,VIC1,4394,1/10/2025 4:30,0,0,Operational Demand 202510.CSV
1/10/2025 5:00,NSW1,6416,1/10/2025 5:00,0,0,Operational Demand 202510.CSV
1/10/2025 5:00,QLD1,5689,1/10/2025 5:00,0,0,Operational Demand 202510.CSV
1/10/2025 5:00,SA1,1403,1/10/2025 5:00,0,0,Operational Demand 202510.CSV
1/10/2025 5:00,TAS1,940,1/10/2025 5:00,0,0,Operational Demand 202510.CSV
1/10/2025 5:00,VIC1,4469,1/10/2025 5:00,0,0,Operational Demand 202510.CSV
1/10/2025 5:30,NSW1,6614,1/10/2025 5:30,0,0,Operational Demand 202510.CSV
1/10/2025 5:30,QLD1,5838,1/10/2025 5:30,0,0,Operational Demand 202510.CSV
1/10/2025 5:30,SA1,1411,1/10/2025 5:30,0,0,Operational Demand 202510.CSV
1/10/2025 5:30,TAS1,957,1/10/2025 5:30,0,0,Operational Demand 202510.CSV
1/10/2025 5:30,VIC1,4663,1/10/2025 5:30,0,0,Operational Demand 202510.CSV
1/10/2025 6:00,NSW1,6791,1/10/2025 6:00,0,0,Operational Demand 202510.CSV
1/10/2025 6:00,QLD1,5947,1/10/2025 6:00,0,0,Operational Demand 202510.CSV
1/10/2025 6:00,SA1,1444,1/10/2025 6:00,0,0,Operational Demand 202510.CSV
1/10/2025 6:00,TAS1,990,1/10/2025 6:00,0,0,Operational Demand 202510.CSV
1/10/2025 6:00,VIC1,4883,1/10/2025 6:00,0,0,Operational Demand 202510.CSV
1/10/2025 6:30,NSW1,7029,1/10/2025 6:30,0,0,Operational Demand 202510.CSV
1/10/2025 6:30,QLD1,6063,1/10/2025 6:30,0,0,Operational Demand 202510.CSV
1/10/2025 6:30,SA1,1485,1/10/2025 6:30,0,0,Operational Demand 202510.CSV
1/10/2025 6:30,TAS1,1043,1/10/2025 6:30,0,0,Operational Demand 202510.CSV
1/10/2025 6:30,VIC1,5192,1/10/2025 6:30,0,0,Operational Demand 202510.CSV
1/10/2025 7:00,NSW1,6999,1/10/2025 7:00,0,0,Operational Demand 202510.CSV
1/10/2025 7:00,QLD1,6121,1/10/2025 7:00,0,0,Operational Demand 202510.CSV
1/10/2025 7:00,SA1,1529,1/10/2025 7:00,0,0,Operational Demand 202510.CSV
1/10/2025 7:00,TAS1,1073,1/10/2025 7:00,0,0,Operational Demand 202510.CSV
1/10/2025 7:00,VIC1,5356,1/10/2025 7:00,0,0,Operational Demand 202510.CSV
1/10/2025 7:30,NSW1,6927,1/10/2025 7:30,0,0,Operational Demand 202510.CSV
1/10/2025 7:30,QLD1,6016,1/10/2025 7:30,0,0,Operational Demand 202510.CSV
1/10/2025 7:30,SA1,1454,1/10/2025 7:30,0,0,Operational Demand 202510.CSV
1/10/2025 7:30,TAS1,1089,1/10/2025 7:30,0,0,Operational Demand 202510.CSV
1/10/2025 7:30,VIC1,5302,1/10/2025 7:30,0,0,Operational Demand 202510.CSV
1/10/2025 8:00,NSW1,6663,1/10/2025 8:00,0,0,Operational Demand 202510.CSV
1/10/2025 8:00,QLD1,5803,1/10/2025 8:00,0,0,Operational Demand 202510.CSV
1/10/2025 8:00,SA1,1411,1/10/2025 8:00,0,0,Operational Demand 202510.CSV
1/10/2025 8:00,TAS1,1125,1/10/2025 8:00,0,0,Operational Demand 202510.CSV
1/10/2025 8:00,VIC1,5189,1/10/2025 8:00,0,0,Operational Demand 202510.CSV
1/10/2025 8:30,NSW1,6321,1/10/2025 8:30,0,0,Operational Demand 202510.CSV
1/10/2025 8:30,QLD1,5793,1/10/2025 8:30,0,0,Operational Demand 202510.CSV
1/10/2025 8:30,SA1,1334,1/10/2025 8:30,0,0,Operational Demand 202510.CSV
1/10/2025 8:30,TAS1,1115,1/10/2025 8:30,0,0,Operational Demand 202510.CSV
1/10/2025 8:30,VIC1,4956,1/10/2025 8:30,0,0,Operational Demand 202510.CSV
1/10/2025 9:00,NSW1,5735,1/10/2025 9:00,0,0,Operational Demand 202510.CSV
1/10/2025 9:00,QLD1,5744,1/10/2025 9:00,0,0,Operational Demand 202510.CSV
1/10/2025 9:00,SA1,1143,1/10/2025 9:00,0,0,Operational Demand 202510.CSV
1/10/2025 9:00,TAS1,1081,1/10/2025 9:00,0,0,Operational Demand 202510.CSV
1/10/2025 9:00,VIC1,4579,1/10/2025 9:00,0,0,Operational Demand 202510.CSV
1/10/2025 9:30,NSW1,5362,1/10/2025 9:30,0,0,Operational Demand 202510.CSV
1/10/2025 9:30,QLD1,5513,1/10/2025 9:30,0,0,Operational Demand 202510.CSV
1/10/2025 9:30,SA1,1118,1/10/2025 9:30,0,0,Operational Demand 202510.CSV
1/10/2025 9:30,TAS1,1033,1/10/2025 9:30,0,0,Operational Demand 202510.CSV
1/10/2025 9:30,VIC1,4517,1/10/2025 9:30,0,0,Operational Demand 202510.CSV
1/10/2025 10:00,NSW1,4975,1/10/2025 10:00,0,0,Operational Demand 202510.CSV
1/10/2025 10:00,QLD1,5488,1/10/2025 10:00,0,0,Operational Demand 202510.CSV
1/10/2025 10:00,SA1,1002,1/10/2025 10:00,0,0,Operational Demand 202510.CSV
1/10/2025 10:00,TAS1,978,1/10/2025 10:00,0,0,Operational Demand 202510.CSV
1/10/2025 10:00,VIC1,4765,1/10/2025 10:00,0,0,Operational Demand 202510.CSV
1/10/2025 10:30,NSW1,4737,1/10/2025 10:30,0,0,Operational Demand 202510.CSV
1/10/2025 10:30,QLD1,5477,1/10/2025 10:30,0,0,Operational Demand 202510.CSV
1/10/2025 10:30,SA1,742,1/10/2025 10:30,0,0,Operational Demand 202510.CSV
1/10/2025 10:30,TAS1,947,1/10/2025 10:30,0,0,Operational Demand 202510.CSV
1/10/2025 10:30,VIC1,4865,1/10/2025 10:30,0,0,Operational Demand 202510.CSV
1/10/2025 11:00,NSW1,4566,1/10/2025 11:00,0,0,Operational Demand 202510.CSV
1/10/2025 11:00,QLD1,5442,1/10/2025 11:00,0,0,Operational Demand 202510.CSV
1/10/2025 11:00,SA1,744,1/10/2025 11:00,0,0,Operational Demand 202510.CSV
1/10/2025 11:00,TAS1,965,1/10/2025 11:00,0,0,Operational Demand 202510.CSV
1/10/2025 11:00,VIC1,4868,1/10/2025 11:00,0,0,Operational Demand 202510.CSV
1/10/2025 11:30,NSW1,4494,1/10/2025 11:30,0,0,Operational Demand 202510.CSV
1/10/2025 11:30,QLD1,5247,1/10/2025 11:30,0,0,Operational Demand 202510.CSV
1/10/2025 11:30,SA1,804,1/10/2025 11:30,0,0,Operational Demand 202510.CSV
1/10/2025 11:30,TAS1,973,1/10/2025 11:30,0,0,Operational Demand 202510.CSV
1/10/2025 11:30,VIC1,4755,1/10/2025 11:30,0,0,Operational Demand 202510.CSV
1/10/2025 12:00,NSW1,4590,1/10/2025 12:00,0,0,Operational Demand 202510.CSV
1/10/2025 12:00,QLD1,5223,1/10/2025 12:00,0,0,Operational Demand 202510.CSV
1/10/2025 12:00,SA1,804,1/10/2025 12:00,0,0,Operational Demand 202510.CSV
1/10/2025 12:00,TAS1,997,1/10/2025 12:00,0,0,Operational Demand 202510.CSV
1/10/2025 12:00,VIC1,4742,1/10/2025 12:00,0,0,Operational Demand 202510.CSV
1/10/2025 12:30,NSW1,4370,1/10/2025 12:30,0,0,Operational Demand 202510.CSV
1/10/2025 12:30,QLD1,5243,1/10/2025 12:30,0,0,Operational Demand 202510.CSV
1/10/2025 12:30,SA1,790,1/10/2025 12:30,0,0,Operational Demand 202510.CSV
1/10/2025 12:30,TAS1,994,1/10/2025 12:30,0,0,Operational Demand 202510.CSV
1/10/2025 12:30,VIC1,4730,1/10/2025 12:30,0,0,Operational Demand 202510.CSV
1/10/2025 13:00,NSW1,4388,1/10/2025 13:00,0,0,Operational Demand 202510.CSV
1/10/2025 13:00,QLD1,5111,1/10/2025 13:00,0,0,Operational Demand 202510.CSV
1/10/2025 13:00,SA1,652,1/10/2025 13:00,0,0,Operational Demand 202510.CSV
1/10/2025 13:00,TAS1,979,1/10/2025 13:00,0,0,Operational Demand 202510.CSV
1/10/2025 13:00,VIC1,4782,1/10/2025 13:00,0,0,Operational Demand 202510.CSV
1/10/2025 13:30,NSW1,4517,1/10/2025 13:30,0,0,Operational Demand 202510.CSV
1/10/2025 13:30,QLD1,5489,1/10/2025 13:30,0,0,Operational Demand 202510.CSV
1/10/2025 13:30,SA1,666,1/10/2025 13:30,0,0,Operational Demand 202510.CSV
1/10/2025 13:30,TAS1,987,1/10/2025 13:30,0,0,Operational Demand 202510.CSV
1/10/2025 13:30,VIC1,4736,1/10/2025 13:30,0,0,Operational Demand 202510.CSV
1/10/2025 14:00,NSW1,4720,1/10/2025 14:00,0,0,Operational Demand 202510.CSV
1/10/2025 14:00,QLD1,5851,1/10/2025 14:00,0,0,Operational Demand 202510.CSV
1/10/2025 14:00,SA1,989,1/10/2025 14:00,0,0,Operational Demand 202510.CSV
1/10/2025 14:00,TAS1,1026,1/10/2025 14:00,0,0,Operational Demand 202510.CSV
1/10/2025 14:00,VIC1,4313,1/10/2025 14:00,0,0,Operational Demand 202510.CSV
1/10/2025 14:30,NSW1,5023,1/10/2025 14:30,0,0,Operational Demand 202510.CSV
1/10/2025 14:30,QLD1,6045,1/10/2025 14:30,0,0,Operational Demand 202510.CSV
1/10/2025 14:30,SA1,759,1/10/2025 14:30,0,0,Operational Demand 202510.CSV
1/10/2025 14:30,TAS1,1075,1/10/2025 14:30,0,0,Operational Demand 202510.CSV
1/10/2025 14:30,VIC1,4285,1/10/2025 14:30,0,0,Operational Demand 202510.CSV
1/10/2025 15:00,NSW1,5415,1/10/2025 15:00,0,0,Operational Demand 202510.CSV
1/10/2025 15:00,QLD1,6297,1/10/2025 15:00,0,0,Operational Demand 202510.CSV
1/10/2025 15:00,SA1,1030,1/10/2025 15:00,0,0,Operational Demand 202510.CSV
1/10/2025 15:00,TAS1,1108,1/10/2025 15:00,0,0,Operational Demand 202510.CSV
1/10/2025 15:00,VIC1,4368,1/10/2025 15:00,0,0,Operational Demand 202510.CSV
1/10/2025 15:30,NSW1,5929,1/10/2025 15:30,0,0,Operational Demand 202510.CSV
1/10/2025 15:30,QLD1,6383,1/10/2025 15:30,0,0,Operational Demand 202510.CSV
1/10/2025 15:30,SA1,1033,1/10/2025 15:30,0,0,Operational Demand 202510.CSV
1/10/2025 15:30,TAS1,1154,1/10/2025 15:30,0,0,Operational Demand 202510.CSV
1/10/2025 15:30,VIC1,4659,1/10/2025 15:30,0,0,Operational Demand 202510.CSV
1/10/2025 16:00,NSW1,6552,1/10/2025 16:00,0,0,Operational Demand 202510.CSV
1/10/2025 16:00,QLD1,6585,1/10/2025 16:00,0,0,Operational Demand 202510.CSV
1/10/2025 16:00,SA1,1168,1/10/2025 16:00,0,0,Operational Demand 202510.CSV
1/10/2025 16:00,TAS1,1171,1/10/2025 16:00,0,0,Operational Demand 202510.CSV
1/10/2025 16:00,VIC1,4858,1/10/2025 16:00,0,0,Operational Demand 202510.CSV
1/10/2025 16:30,NSW1,7177,1/10/2025 16:30,0,0,Operational Demand 202510.CSV
1/10/2025 16:30,QLD1,7077,1/10/2025 16:30,0,0,Operational Demand 202510.CSV
1/10/2025 16:30,SA1,1216,1/10/2025 16:30,0,0,Operational Demand 202510.CSV
1/10/2025 16:30,TAS1,1187,1/10/2025 16:30,0,0,Operational Demand 202510.CSV
1/10/2025 16:30,VIC1,5053,1/10/2025 16:30,0,0,Operational Demand 202510.CSV
1/10/2025 17:00,NSW1,7805,1/10/2025 17:00,0,0,Operational Demand 202510.CSV
1/10/2025 17:00,QLD1,7556,1/10/2025 17:00,0,0,Operational Demand 202510.CSV
1/10/2025 17:00,SA1,1308,1/10/2025 17:00,0,0,Operational Demand 202510.CSV
1/10/2025 17:00,TAS1,1169,1/10/2025 17:00,0,0,Operational Demand 202510.CSV
1/10/2025 17:00,VIC1,5309,1/10/2025 17:00,0,0,Operational Demand 202510.CSV
1/10/2025 17:30,NSW1,8316,1/10/2025 17:30,0,0,Operational Demand 202510.CSV
1/10/2025 17:30,QLD1,7734,1/10/2025 17:30,0,0,Operational Demand 202510.CSV
1/10/2025 17:30,SA1,1492,1/10/2025 17:30,0,0,Operational Demand 202510.CSV
1/10/2025 17:30,TAS1,1164,1/10/2025 17:30,0,0,Operational Demand 202510.CSV
1/10/2025 17:30,VIC1,5683,1/10/2025 17:30,0,0,Operational Demand 202510.CSV
1/10/2025 18:00,NSW1,8690,1/10/2025 18:00,0,0,Operational Demand 202510.CSV
1/10/2025 18:00,QLD1,7918,1/10/2025 18:00,0,0,Operational Demand 202510.CSV
1/10/2025 18:00,SA1,1647,1/10/2025 18:00,0,0,Operational Demand 202510.CSV
1/10/2025 18:00,TAS1,1202,1/10/2025 18:00,0,0,Operational Demand 202510.CSV
1/10/2025 18:00,VIC1,6136,1/10/2025 18:00,0,0,Operational Demand 202510.CSV
1/10/2025 18:30,NSW1,8851,1/10/2025 18:30,0,0,Operational Demand 202510.CSV
1/10/2025 18:30,QLD1,7928,1/10/2025 18:30,0,0,Operational Demand 202510.CSV
1/10/2025 18:30,SA1,1828,1/10/2025 18:30,0,0,Operational Demand 202510.CSV
1/10/2025 18:30,TAS1,1227,1/10/2025 18:30,0,0,Operational Demand 202510.CSV
1/10/2025 18:30,VIC1,6466,1/10/2025 18:30,0,0,Operational Demand 202510.CSV
1/10/2025 19:00,NSW1,8884,1/10/2025 19:00,0,0,Operational Demand 202510.CSV
1/10/2025 19:00,QLD1,7883,1/10/2025 19:00,0,0,Operational Demand 202510.CSV
1/10/2025 19:00,SA1,1928,1/10/2025 19:00,0,0,Operational Demand 202510.CSV
1/10/2025 19:00,TAS1,1245,1/10/2025 19:00,0,0,Operational Demand 202510.CSV
1/10/2025 19:00,VIC1,6680,1/10/2025 19:00,0,0,Operational Demand 202510.CSV
1/10/2025 19:30,NSW1,8699,1/10/2025 19:30,0,0,Operational Demand 202510.CSV
1/10/2025 19:30,QLD1,7701,1/10/2025 19:30,0,0,Operational Demand 202510.CSV
1/10/2025 19:30,SA1,1975,1/10/2025 19:30,0,0,Operational Demand 202510.CSV
1/10/2025 19:30,TAS1,1230,1/10/2025 19:30,0,0,Operational Demand 202510.CSV
1/10/2025 19:30,VIC1,6643,1/10/2025 19:30,0,0,Operational Demand 202510.CSV
1/10/2025 20:00,NSW1,8490,1/10/2025 20:00,0,0,Operational Demand 202510.CSV
1/10/2025 20:00,QLD1,7531,1/10/2025 20:00,0,0,Operational Demand 202510.CSV
1/10/2025 20:00,SA1,1955,1/10/2025 20:00,0,0,Operational Demand 202510.CSV
1/10/2025 20:00,TAS1,1211,1/10/2025 20:00,0,0,Operational Demand 202510.CSV
1/10/2025 20:00,VIC1,6533,1/10/2025 20:00,0,0,Operational Demand 202510.CSV
1/10/2025 20:30,NSW1,8383,1/10/2025 20:30,0,0,Operational Demand 202510.CSV
1/10/2025 20:30,QLD1,7326,1/10/2025 20:30,0,0,Operational Demand 202510.CSV
1/10/2025 20:30,SA1,1892,1/10/2025 20:30,0,0,Operational Demand 202510.CSV
1/10/2025 20:30,TAS1,1212,1/10/2025 20:30,0,0,Operational Demand 202510.CSV
1/10/2025 20:30,VIC1,6417,1/10/2025 20:30,0,0,Operational Demand 202510.CSV
1/10/2025 21:00,NSW1,8273,1/10/2025 21:00,0,0,Operational Demand 202510.CSV
1/10/2025 21:00,QLD1,7307,1/10/2025 21:00,0,0,Operational Demand 202510.CSV
1/10/2025 21:00,SA1,1848,1/10/2025 21:00,0,0,Operational Demand 202510.CSV
1/10/2025 21:00,TAS1,1207,1/10/2025 21:00,0,0,Operational Demand 202510.CSV
1/10/2025 21:00,VIC1,6237,1/10/2025 21:00,0,0,Operational Demand 202510.CSV
1/10/2025 21:30,NSW1,8123,1/10/2025 21:30,0,0,Operational Demand 202510.CSV
1/10/2025 21:30,QLD1,7190,1/10/2025 21:30,0,0,Operational Demand 202510.CSV
1/10/2025 21:30,SA1,1809,1/10/2025 21:30,0,0,Operational Demand 202510.CSV
1/10/2025 21:30,TAS1,1198,1/10/2025 21:30,0,0,Operational Demand 202510.CSV
1/10/2025 21:30,VIC1,6057,1/10/2025 21:30,0,0,Operational Demand 202510.CSV
1/10/2025 22:00,NSW1,7889,1/10/2025 22:00,0,0,Operational Demand 202510.CSV
1/10/2025 22:00,QLD1,7020,1/10/2025 22:00,0,0,Operational Demand 202510.CSV
1/10/2025 22:00,SA1,1766,1/10/2025 22:00,0,0,Operational Demand 202510.CSV
1/10/2025 22:00,TAS1,1169,1/10/2025 22:00,0,0,Operational Demand 202510.CSV
1/10/2025 22:00,VIC1,5851,1/10/2025 22:00,0,0,Operational Demand 202510.CSV
1/10/2025 22:30,NSW1,7815,1/10/2025 22:30,0,0,Operational Demand 202510.CSV
1/10/2025 22:30,QLD1,6733,1/10/2025 22:30,0,0,Operational Demand 202510.CSV
1/10/2025 22:30,SA1,1688,1/10/2025 22:30,0,0,Operational Demand 202510.CSV
1/10/2025 22:30,TAS1,1142,1/10/2025 22:30,0,0,Operational Demand 202510.CSV
1/10/2025 22:30,VIC1,5591,1/10/2025 22:30,0,0,Operational Demand 202510.CSV
1/10/2025 23:00,NSW1,7661,1/10/2025 23:00,0,0,Operational Demand 202510.CSV
1/10/2025 23:00,QLD1,6477,1/10/2025 23:00,0,0,Operational Demand 202510.CSV
1/10/2025 23:00,SA1,1634,1/10/2025 23:00,0,0,Operational Demand 202510.CSV
1/10/2025 23:00,TAS1,1110,1/10/2025 23:00,0,0,Operational Demand 202510.CSV
1/10/2025 23:00,VIC1,5402,1/10/2025 23:00,0,0,Operational Demand 202510.CSV
1/10/2025 23:30,NSW1,7547,1/10/2025 23:30,0,0,Operational Demand 202510.CSV
1/10/2025 23:30,QLD1,6313,1/10/2025 23:30,0,0,Operational Demand 202510.CSV
1/10/2025 23:30,SA1,1584,1/10/2025 23:30,0,0,Operational Demand 202510.CSV
1/10/2025 23:30,TAS1,1069,1/10/2025 23:30,0,0,Operational Demand 202510.CSV
